"400831807786348545","Thu Nov 14 03:45:24 +0000 2013","Went to premiere of White Gold @MuseumModernArt last night, a film I narrated about elephant poaching. Coming soon! http://t.co/gCtuWJYepR"
"401052413504663552","Thu Nov 14 18:22:01 +0000 2013","New op ed by Senator, Doctor and friend Bill Frist, who is on the @2SmallToFail leadership council. Worth a read. http://t.co/4MWAy2vbIY"
"401538806668460032","Sat Nov 16 02:34:46 +0000 2013","#SecStates 67 &amp; 68 reunited @giwps today. Watching program backstage before going out to discuss #AfghanWomen. http://t.co/KG05g1aAd4"
"401541001417728000","Sat Nov 16 02:43:29 +0000 2013","After #SecState Kerry spoke, I sat down for Q&amp;A with @laurawbush, my fellow #AfghanWomen Council co-chair. http://t.co/kGbtECg2MN"
"405060412585959424","Mon Nov 25 19:48:22 +0000 2013","Great op ed from another @2SmallToFail leadership council member (and a teacher), @cindymccain . Read it here: http://t.co/6RXwUEbSCQ"
"408772884283555841","Fri Dec 06 01:40:24 +0000 2013","Nelson Mandela was a champion for justice &amp; human dignity, with unmatched grace. I'll remember him as Madiba, truly an unconquerable soul."
"410767329698381825","Wed Dec 11 13:45:37 +0000 2013","On my way back to the U.S. from Madiba's funeral and watching what's going on in Ukraine with alarm."
"410884668607959040","Wed Dec 11 21:31:53 +0000 2013","Just landed in NY. The Ukrainian government must follow Madiba's example &amp; choose dialogue with its people, not force."
"410969065935867904","Thu Dec 12 03:07:15 +0000 2013","Wishing my good friend the 68th #SecState a Very Happy 70th Birthday."
"413004018429198336","Tue Dec 17 17:53:25 +0000 2013","What happens to kids in families cut from unemployment insurance &amp; food stamps? They’re #2SmallToFail, &amp; deserve an equal chance to succeed."
"413392482039103488","Wed Dec 18 19:37:02 +0000 2013","Excited to report Patti Miller (formerly of @sesamestreet) has joined @ClintonFdn to co-lead my early childhood initiative, @2SmallToFail."
"415513805762727937","Tue Dec 24 16:06:25 +0000 2013","Merry XMas &amp; Happy New Year x 1,002,958. Thinking about the millions who face challenges everyday. Looking forward to 2014. So much to do."
"418117050003779584","Tue Dec 31 20:30:47 +0000 2013","10 years ago I was proud to begin working on bipartisan efforts to save unemployment insurance. Let's do it again quickly in this new year."
"418537970854273024","Thu Jan 02 00:23:22 +0000 2014","So pleased &amp; proud to see Mayor @BilldeBlasio sworn in today. MT @BillClinton: What a great day for NYC! http://t.co/VLYwpbIw5M"
"423988521502658560","Fri Jan 17 01:21:55 +0000 2014","1 in 3 women live at or on the brink of poverty in the US. 28 million children depend on them. @ShriverReport @amprog http://t.co/DfteFsNe18"
"425477910871281664","Tue Jan 21 04:00:13 +0000 2014","As a teenager I saw #MLK speak in Chicago &amp; shook his hand. He urged us to stay engaged with the cause of justice. As vital as ever today."
"430154695860953088","Mon Feb 03 01:44:06 +0000 2014","It’s so much more fun to watch FOX when it’s someone else being blitzed &amp; sacked! #SuperBowl"
"430921320193601536","Wed Feb 05 04:30:23 +0000 2014","Join me, @2SmallToFail, &amp; @UniContigo to help close the word gap. Take the pledge: http://t.co/uSPyCJCzYN http://t.co/jzf2KNbnxz"
"433622123865600002","Wed Feb 12 15:22:25 +0000 2014","Briefed by my old @WhiteHouse colleagues yesterday on the new wildlife trafficking report. Good progress being made. http://t.co/N5IOpQY1SA"
"433956902297276417","Thu Feb 13 13:32:42 +0000 2014","Headed in from Chappaqua on this snowy morning to talk to @melindagates about why data is so important for women and girls.  #NoCeilings"
